customer.SeniorCitizen,customer.tenure,account.Charges.Monthly,account.Charges.Total,customer.gender_Male,customer.Partner_Yes,customer.Dependents_Yes,phone.PhoneService_Yes,phone.MultipleLines_No phone service,phone.MultipleLines_Yes,internet.InternetService_Fiber optic,internet.InternetService_No,internet.OnlineSecurity_No internet service,internet.OnlineSecurity_Yes,internet.OnlineBackup_No internet service,internet.OnlineBackup_Yes,internet.DeviceProtection_No internet service,internet.DeviceProtection_Yes,internet.TechSupport_No internet service,internet.TechSupport_Yes,internet.StreamingTV_No internet service,internet.StreamingTV_Yes,internet.StreamingMovies_No internet service,internet.StreamingMovies_Yes,account.Contract_One year,account.Contract_Two year,account.PaperlessBilling_Yes,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,Churn
1,-0.19969818062069433,0.9324443677480132,0.10933616575107029,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,0.5119647194495142,-0.40064175537502505,0.1486251568070232,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0.5956897665165974,1.0966777826543903,0.9568984997060687,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,1
1,-0.5345983688890277,0.25279757627375116,-0.41734309856215107,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
0,-0.241560704154236,-1.693543106765652,-0.7504723858839413,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,1.181765095986181,0.3069596599130881,1.020174453722498,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1,1.8515654725228476,1.3744768568045387,2.6160886752116728,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0
0,1.432940237187431,-1.5310568558476407,-0.2899870298936441,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
1,1.809702948989306,1.6417929470244923,2.739171204502164,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,0.4701021959159724,-0.28707609613125373,0.1313471911496685,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0
0,0.9305899547849309,1.2539225416073043,1.4592691368045543,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
0,1.1399025724526393,0.5655399301912137,1.164509799812262,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,0
0,0.5119647194495142,-0.898583492059253,-0.1558760118856925,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,1
0,-0.9113610806909028,0.7402563290277849,-0.7208103464376049,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,0
0,1.8515654725228476,0.023919093797842954,1.301607700181192,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,0
0,1.7259779019222226,-0.2730987842243281,0.9189650937216368,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,-1.1206736983586112,0.10603580125103122,-0.9119478415220916,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,1.4748027607209726,1.412914464548584,2.2683006883029244,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0
0,-1.1206736983586112,0.11477162119285979,-0.9118329614312848,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,1.6003903313215977,-1.4891249201268637,-0.16382571416952854,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,1.4748027607209726,-1.6952902707540178,-0.3722411749113701,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,-0.6601859394896528,-1.639381023126315,-0.803983532181786,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0
0,1.432940237187431,-1.0296207911866815,0.13320824862074004,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,0
0,-0.743910986556736,-0.2748459482126937,-0.6856800146688611,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0.8887274312513892,0.4642044188660022,0.9214465036830655,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0
0,-0.241560704154236,-0.6504862057113218,-0.47067043671470465,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0
0,1.432940237187431,-0.4652868229445564,0.6293983368338154,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
1,-1.1206736983586112,0.08681699737900848,-0.9122005777218668,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.9113610806909028,-1.6970374347423836,-0.8773919102073822,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,1
1,1.0980400489190976,0.7682109528416362,1.3216427880179122,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0,-1.1206736983586112,0.4048008432615684,-0.9080189424164963,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
1,-0.7857735100902777,0.5725285861446766,-0.5942354623865846,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
1,0.2189270547147224,1.302843133281544,0.6476412952539481,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0
0,1.5166652842545143,0.6459094736560363,1.6436516825495964,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,-1.1206736983586112,0.05536804558842597,-0.9126141460487714,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1,-0.03224808648652765,0.600483209958528,0.10641821144457558,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-0.49273584535548604,0.9149727278643561,-0.26303616059035007,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.1206736983586112,-0.6365088938043961,-0.9217126492406764,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0
1,1.558527807788056,1.08444763473583,2.040493468232882,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0
1,1.809702948989306,1.1036664386078532,2.3553108690800553,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,0
0,-0.743910986556736,0.23357877240172842,-0.5771642808926822,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.6183234159561111,-1.1519222703722813,-0.7396277053117719,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-0.15783565708715266,-1.6411281871146806,-0.7191560731299858,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,1.6422528548551394,-1.1309563025118927,0.2251812493207279,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0
0,-0.5764608924225694,-1.2916953894415382,-0.7517590429009783,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
1,-0.15783565708715266,-1.1816240581744983,-0.5640449745225367,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0
0,1.7678404254557643,1.505514155931967,2.610942047143525,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0,-1.1206736983586112,-1.669082810928532,-0.9352914759740496,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
1,-0.7857735100902777,-1.6848072868238235,-0.860458584822448,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,-0.743910986556736,-1.6970374347423836,-0.840837065312633,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,1.558527807788056,0.757727968911442,1.706628948329928,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
1,-1.1206736983586112,-0.8024894726991388,-0.9238953709660072,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0.09333948411409737,0.3925706953430081,0.17068213424194414,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0
0,-0.6183234159561111,-0.8409270804431845,-0.6416349878535034,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
